run_id	epoch	split	loss	accuracy	best_accuracy
2024-08-09 22:46:47.955624	1	train	0.10628843784332276	0.0	0.0
2024-08-09 22:46:47.955624	1	test	0.08256989040374756	0.7381818181818182	0.7381818181818182
2024-08-09 22:46:47.955624	2	train	0.1007054853439331	8.0	8.0
2024-08-09 22:46:47.955624	2	test	0.0825666914506392	0.7454545454545455	0.7454545454545455
2024-08-09 22:46:47.955624	3	train	0.09618797779083252	18.0	18.0
2024-08-09 22:46:47.955624	3	test	0.08270433153672652	0.6581818181818182	0.7454545454545455
2024-08-09 22:46:47.955624	4	train	0.08928915023803712	25.0	25.0
2024-08-09 22:46:47.955624	4	test	0.08281068331978537	0.6327272727272727	0.7454545454545455
2024-08-09 22:46:47.955624	5	train	0.0840946102142334	34.0	34.0
2024-08-09 22:46:47.955624	5	test	0.08296747098402543	0.8763636363636363	0.8763636363636363
2024-08-09 22:46:47.955624	6	train	0.07804415225982667	40.0	40.0
2024-08-09 22:46:47.955624	6	test	0.08295034432844682	1.2181818181818183	1.2181818181818183
2024-08-09 22:46:47.955624	7	train	0.07083304643630982	54.0	54.0
2024-08-09 22:46:47.955624	7	test	0.08323770892403343	1.36	1.36
2024-08-09 22:46:47.955624	8	train	0.06365175485610962	54.0	54.0
2024-08-09 22:46:47.955624	8	test	0.08338377439325506	1.6981818181818182	1.6981818181818182
2024-08-09 22:46:47.955624	9	train	0.054503655433654784	72.0	72.0
2024-08-09 22:46:47.955624	9	test	0.08385015647194602	1.709090909090909	1.709090909090909
2024-08-09 22:46:47.955624	10	train	0.0481639313697815	74.0	74.0
2024-08-09 22:46:47.955624	10	test	0.08403102964921431	1.7854545454545454	1.7854545454545454
