run_id	epoch	split	loss	accuracy	best_accuracy
2024-08-09 23:15:52.839896	1	train	0.11365431308746338	3.3333333333333335	3.3333333333333335
2024-08-09 23:15:52.839896	1	test	0.06104102927988226	20.10181818181818	20.10181818181818
2024-08-09 23:15:52.839896	2	train	0.07495656649271647	9.0	9.0
2024-08-09 23:15:52.839896	2	test	0.06045140536915172	21.367272727272727	21.367272727272727
2024-08-09 23:15:52.839896	3	train	0.06388079563776652	17.666666666666668	17.666666666666668
2024-08-09 23:15:52.839896	3	test	0.06070371237668124	21.614545454545453	21.614545454545453
2024-08-09 23:15:52.839896	4	train	0.05580635229746501	24.0	24.0
2024-08-09 23:15:52.839896	4	test	0.06038256716294722	21.57090909090909	21.614545454545453
2024-08-09 23:15:52.839896	5	train	0.04929789384206136	31.666666666666668	31.666666666666668
2024-08-09 23:15:52.839896	5	test	0.06140462695035068	21.327272727272728	21.614545454545453
2024-08-09 23:15:52.839896	6	train	0.04342927932739258	40.0	40.0
2024-08-09 23:15:52.839896	6	test	0.062059592897241764	21.327272727272728	21.614545454545453
2024-08-09 23:15:52.839896	7	train	0.038168570200602214	45.666666666666664	45.666666666666664
2024-08-09 23:15:52.839896	7	test	0.062412501161748714	21.247272727272726	21.614545454545453
2024-08-09 23:15:52.839896	8	train	0.03404658079147339	54.666666666666664	54.666666666666664
2024-08-09 23:15:52.839896	8	test	0.06325190047350797	21.29090909090909	21.614545454545453
2024-08-09 23:15:52.839896	9	train	0.028559534152348836	62.666666666666664	62.666666666666664
2024-08-09 23:15:52.839896	9	test	0.06356465149792757	21.421818181818182	21.614545454545453
2024-08-09 23:15:52.839896	10	train	0.024700838724772134	68.66666666666667	68.66666666666667
2024-08-09 23:15:52.839896	10	test	0.06443410267396407	21.407272727272726	21.614545454545453
