run_id	epoch	split	loss	accuracy	best_accuracy
2024-08-27 16:30:01.727393	1	train	0.08591737079620361	0.4	0.4
2024-08-27 16:30:01.727393	1	test	0.099550694881786	0.4618181818181818	0.4618181818181818
2024-08-27 16:30:01.727393	2	train	0.08224388360977172	2.0	2.0
2024-08-27 16:30:01.727393	2	test	0.08946839743527499	0.5454545454545454	0.5454545454545454
2024-08-27 16:30:01.727393	3	train	0.07932616233825683	4.6	4.6
2024-08-27 16:30:01.727393	3	test	0.08766117664683949	0.6727272727272727	0.6727272727272727
2024-08-27 16:30:01.727393	4	train	0.07725447845458984	6.1	6.1
2024-08-27 16:30:01.727393	4	test	0.08684895851828835	1.0145454545454546	1.0145454545454546
2024-08-27 16:30:01.727393	5	train	0.07446346044540406	7.4	7.4
2024-08-27 16:30:01.727393	5	test	0.08897188308022239	0.8872727272727273	1.0145454545454546
2024-08-27 16:30:01.727393	6	train	0.0714425220489502	10.8	10.8
2024-08-27 16:30:01.727393	6	test	0.08950838695872913	1.0581818181818181	1.0581818181818181
2024-08-27 16:30:01.727393	7	train	0.06883766841888428	12.6	12.6
2024-08-27 16:30:01.727393	7	test	0.08909946791908958	1.010909090909091	1.0581818181818181
2024-08-27 16:30:01.727393	8	train	0.06647143936157227	13.3	13.3
2024-08-27 16:30:01.727393	8	test	0.08721235602985729	1.0218181818181817	1.0581818181818181
2024-08-27 16:30:01.727393	9	train	0.06383134937286376	15.4	15.4
2024-08-27 16:30:01.727393	9	test	0.08820804375735196	1.0545454545454545	1.0581818181818181
2024-08-27 16:30:01.727393	10	train	0.06127311301231384	17.8	17.8
2024-08-27 16:30:01.727393	10	test	0.08897385073575106	1.2654545454545454	1.2654545454545454
