run_id	epoch	split	loss	accuracy	best_accuracy
2024-09-04 20:16:37.713965	1	train	0.057724595069885254	61.0	61.0
2024-09-04 20:16:37.713965	1	test	0.08325347137451172	14.830769230769231	14.830769230769231
2024-09-04 20:16:37.713965	2	train	0.011202127635478974	88.0	88.0
2024-09-04 20:16:37.713965	2	test	0.062468663655794586	22.0	22.0
2024-09-04 20:16:37.713965	3	train	0.004542621970176697	92.0	92.0
2024-09-04 20:16:37.713965	3	test	0.05325825537168063	32.86153846153846	32.86153846153846
2024-09-04 20:16:37.713965	4	train	0.0007152962870895863	98.0	98.0
2024-09-04 20:16:37.713965	4	test	0.047001145949730504	42.30769230769231	42.30769230769231
2024-09-04 20:16:37.713965	5	train	0.0008189607225358486	99.0	99.0
2024-09-04 20:16:37.713965	5	test	0.04158057066110464	50.33846153846154	50.33846153846154
2024-09-04 20:16:37.713965	6	train	0.0004006280610337853	100.0	100.0
2024-09-04 20:16:37.713965	6	test	0.037807487341073844	55.23076923076923	55.23076923076923
2024-09-04 20:16:37.713965	7	train	0.0003300890303216875	100.0	100.0
2024-09-04 20:16:37.713965	7	test	0.034063159025632415	59.753846153846155	59.753846153846155
2024-09-04 20:16:37.713965	8	train	5.281655117869377e-05	100.0	100.0
2024-09-04 20:16:37.713965	8	test	0.0312492324755742	62.52307692307692	62.52307692307692
2024-09-04 20:16:37.713965	9	train	0.00016901027411222457	100.0	100.0
2024-09-04 20:16:37.713965	9	test	0.029124508545948908	65.35384615384615	65.35384615384615
2024-09-04 20:16:37.713965	10	train	0.0010022915154695511	99.0	100.0
2024-09-04 20:16:37.713965	10	test	0.02866674771675697	65.78461538461538	65.78461538461538
