run_id	epoch	split	loss	accuracy	best_accuracy
2024-09-04 20:38:34.606473	1	train	0.04674097299575806	13.0	13.0
2024-09-04 20:38:34.606473	1	test	0.03965993081606351	8.738461538461538	8.738461538461538
2024-09-04 20:38:34.606473	2	train	0.03841109991073608	37.0	37.0
2024-09-04 20:38:34.606473	2	test	0.03851154334728534	10.092307692307692	10.092307692307692
2024-09-04 20:38:34.606473	3	train	0.028216052055358886	75.0	75.0
2024-09-04 20:38:34.606473	3	test	0.036554501606867865	14.184615384615384	14.184615384615384
2024-09-04 20:38:34.606473	4	train	0.020336641073226927	93.0	93.0
2024-09-04 20:38:34.606473	4	test	0.03571701673360971	16.153846153846153	16.153846153846153
2024-09-04 20:38:34.606473	5	train	0.0168530809879303	96.0	96.0
2024-09-04 20:38:34.606473	5	test	0.03465374220334567	18.03076923076923	18.03076923076923
2024-09-04 20:38:34.606473	6	train	0.012472065687179566	100.0	100.0
2024-09-04 20:38:34.606473	6	test	0.03390706788576566	21.138461538461538	21.138461538461538
2024-09-04 20:38:34.606473	7	train	0.010415306389331818	98.0	100.0
2024-09-04 20:38:34.606473	7	test	0.03341028653658353	22.923076923076923	22.923076923076923
2024-09-04 20:38:34.606473	8	train	0.0073097535967826845	100.0	100.0
2024-09-04 20:38:34.606473	8	test	0.0328665457872244	24.369230769230768	24.369230769230768
2024-09-04 20:38:34.606473	9	train	0.005956035256385803	100.0	100.0
2024-09-04 20:38:34.606473	9	test	0.03232978420991164	24.70769230769231	24.70769230769231
2024-09-04 20:38:34.606473	10	train	0.004229001104831696	100.0	100.0
2024-09-04 20:38:34.606473	10	test	0.03203992696908804	26.03076923076923	26.03076923076923
