run_id	epoch	split	loss	accuracy	best_accuracy
2024-08-09 21:24:46.572509	1	train	0.08157075723012289	8.666666666666666	8.666666666666666
2024-08-09 21:24:46.572509	1	test	0.13308973681709982	0.509090909090909	0.509090909090909
2024-08-09 21:24:46.572509	2	train	0.0501030707359314	38.0	38.0
2024-08-09 21:24:46.572509	2	test	0.08932584464333274	3.6545454545454548	3.6545454545454548
2024-08-09 21:24:46.572509	3	train	0.030531742970148722	65.33333333333333	65.33333333333333
2024-08-09 21:24:46.572509	3	test	0.06397823813178323	18.112727272727273	18.112727272727273
2024-08-09 21:24:46.572509	4	train	0.01854148268699646	81.66666666666667	81.66666666666667
2024-08-09 21:24:46.572509	4	test	0.05775018165761774	23.163636363636364	23.163636363636364
2024-08-09 21:24:46.572509	5	train	0.011805854042371115	91.33333333333333	91.33333333333333
2024-08-09 21:24:46.572509	5	test	0.05589137350429188	24.912727272727274	24.912727272727274
2024-08-09 21:24:46.572509	6	train	0.008144148389498392	95.0	95.0
2024-08-09 21:24:46.572509	6	test	0.05546309302069924	25.36	25.36
2024-08-09 21:24:46.572509	7	train	0.005569980839888255	96.66666666666667	96.66666666666667
2024-08-09 21:24:46.572509	7	test	0.05542654658230868	25.043636363636363	25.36
2024-08-09 21:24:46.572509	8	train	0.003910532693068187	98.0	98.0
2024-08-09 21:24:46.572509	8	test	0.055157794570922854	25.41090909090909	25.41090909090909
2024-08-09 21:24:46.572509	9	train	0.0030949279417594273	99.33333333333333	99.33333333333333
2024-08-09 21:24:46.572509	9	test	0.05534942182194103	25.207272727272727	25.41090909090909
2024-08-09 21:24:46.572509	10	train	0.0021970528612534207	99.66666666666667	99.66666666666667
2024-08-09 21:24:46.572509	10	test	0.05542806842110374	25.05090909090909	25.41090909090909
