run_id	epoch	split	loss	accuracy	best_accuracy
2024-08-27 00:35:27.365892	1	train	0.10194406127929688	1.5	1.5
2024-08-27 00:35:27.365892	1	test	0.3967140732505105	0.5309090909090909	0.5309090909090909
2024-08-27 00:35:27.365892	2	train	0.09205320930480956	2.5	2.5
2024-08-27 00:35:27.365892	2	test	0.09853666980049827	1.8145454545454545	1.8145454545454545
2024-08-27 00:35:27.365892	3	train	0.08429796600341796	3.7	3.7
2024-08-27 00:35:27.365892	3	test	0.2103628996068781	1.2618181818181817	1.8145454545454545
2024-08-27 00:35:27.365892	4	train	0.08248870992660523	4.7	4.7
2024-08-27 00:35:27.365892	4	test	0.09228277662450617	2.28	2.28
2024-08-27 00:35:27.365892	5	train	0.07855123710632324	6.8	6.8
2024-08-27 00:35:27.365892	5	test	0.0898278448451649	2.458181818181818	2.458181818181818
2024-08-27 00:35:27.365892	6	train	0.0762114052772522	8.6	8.6
2024-08-27 00:35:27.365892	6	test	0.09437103240273216	2.5090909090909093	2.5090909090909093
2024-08-27 00:35:27.365892	7	train	0.07308472633361816	10.3	10.3
2024-08-27 00:35:27.365892	7	test	0.09543845126412132	2.1163636363636362	2.5090909090909093
2024-08-27 00:35:27.365892	8	train	0.06864776754379273	12.3	12.3
2024-08-27 00:35:27.365892	8	test	0.09251129826632414	2.4072727272727272	2.5090909090909093
2024-08-27 00:35:27.365892	9	train	0.06540057182312012	15.2	15.2
2024-08-27 00:35:27.365892	9	test	0.09539293152202259	2.341818181818182	2.5090909090909093
2024-08-27 00:35:27.365892	10	train	0.061233500003814695	16.6	16.6
2024-08-27 00:35:27.365892	10	test	0.09783314696225252	2.018181818181818	2.5090909090909093
