run_id	epoch	split	loss	accuracy	best_accuracy
2024-08-27 01:49:26.009512	1	train	0.03286732292175293	58.7	58.7
2024-08-27 01:49:26.009512	1	test	0.061222401444117225	32.32	32.32
2024-08-27 01:49:26.009512	2	train	0.013423769235610962	79.5	79.5
2024-08-27 01:49:26.009512	2	test	0.02435939568678538	66.13333333333334	66.13333333333334
2024-08-27 01:49:26.009512	3	train	0.0071827396899461745	87.8	87.8
2024-08-27 01:49:26.009512	3	test	0.02270746333201726	68.19333333333333	68.19333333333333
2024-08-27 01:49:26.009512	4	train	0.0030970594957470893	95.2	95.2
2024-08-27 01:49:26.009512	4	test	0.021921839861075085	68.87333333333333	68.87333333333333
2024-08-27 01:49:26.009512	5	train	0.002557417094707489	95.5	95.5
2024-08-27 01:49:26.009512	5	test	0.021239719343185425	69.44666666666667	69.44666666666667
2024-08-27 01:49:26.009512	6	train	0.0011765443552285433	98.2	98.2
2024-08-27 01:49:26.009512	6	test	0.020930239554246267	69.51333333333334	69.51333333333334
2024-08-27 01:49:26.009512	7	train	0.0009264808157458901	98.8	98.8
2024-08-27 01:49:26.009512	7	test	0.02107382883230845	69.8	69.8
2024-08-27 01:49:26.009512	8	train	0.00079464450199157	99.1	99.1
2024-08-27 01:49:26.009512	8	test	0.020532159503300985	70.21333333333334	70.21333333333334
2024-08-27 01:49:26.009512	9	train	0.0004224347695708275	99.5	99.5
2024-08-27 01:49:26.009512	9	test	0.020858566641807557	69.77333333333333	70.21333333333334
2024-08-27 01:49:26.009512	10	train	0.0003937872811220586	99.7	99.7
2024-08-27 01:49:26.009512	10	test	0.02070575646162033	70.0	70.21333333333334
