run_id	epoch	split	loss	accuracy	best_accuracy
2024-09-04 20:34:14.946735	1	train	0.046605429649353027	16.0	16.0
2024-09-04 20:34:14.946735	1	test	0.03724205669989953	10.707692307692307	10.707692307692307
2024-09-04 20:34:14.946735	2	train	0.038322978019714356	42.0	42.0
2024-09-04 20:34:14.946735	2	test	0.036271910447340745	13.569230769230769	13.569230769230769
2024-09-04 20:34:14.946735	3	train	0.02758166313171387	82.0	82.0
2024-09-04 20:34:14.946735	3	test	0.034984897833604076	19.076923076923077	19.076923076923077
2024-09-04 20:34:14.946735	4	train	0.020124359130859373	95.0	95.0
2024-09-04 20:34:14.946735	4	test	0.03436052373739389	19.53846153846154	19.53846153846154
2024-09-04 20:34:14.946735	5	train	0.01621785283088684	95.0	95.0
2024-09-04 20:34:14.946735	5	test	0.03341971023266132	19.784615384615385	19.784615384615385
2024-09-04 20:34:14.946735	6	train	0.012143419981002808	98.0	98.0
2024-09-04 20:34:14.946735	6	test	0.03232988566618699	24.184615384615384	24.184615384615384
2024-09-04 20:34:14.946735	7	train	0.009272977411746978	99.0	99.0
2024-09-04 20:34:14.946735	7	test	0.03177204176095816	26.4	26.4
2024-09-04 20:34:14.946735	8	train	0.006506815552711487	100.0	100.0
2024-09-04 20:34:14.946735	8	test	0.03128289640866793	28.03076923076923	28.03076923076923
2024-09-04 20:34:14.946735	9	train	0.005919260531663894	99.0	100.0
2024-09-04 20:34:14.946735	9	test	0.030489680546980636	30.4	30.4
2024-09-04 20:34:14.946735	10	train	0.004521668702363968	100.0	100.0
2024-09-04 20:34:14.946735	10	test	0.029949256640214188	32.03076923076923	32.03076923076923
